Cust_ID,Name,DOB,Salary,Balance,Loan,Attendant
1235,Rhonda Williams,6/8/1978,58948.44,2268.31,6419.68,John
1236,Stephanie Evans,5/6/1950,38532.03,4331.47,43472.36,John
1237,Emily Smith,1/30/1968,42680.45,4578.14,27667.99,Currie
1238,Tommy Mayo,2/23/1954,77678.25,2778.67,2913.75,John
1239,Susan Allen,1/16/1993,42700.68,3173.47,23759.33,Marvel
1240,Amanda Trevino,5/22/2002,66761.44,3686.66,41055.03,Marvel
1241,Richard Russell,12/13/1993,79633.24,4247.41,36583.94,John
1242,Michael Stone,1/20/1996,37481.38,1046.8,24950.34,Marvel
1243,Lauren Smith,8/12/1986,69711.86,4145.31,43142.44,Marvel
1244,William Jones,12/7/1949,47959.39,2665.74,6897.87,John
1245,Christopher Smith,8/14/1966,97404.88,2527.81,45587.11,Currie
1246,Nicholas Barrett,1/15/1997,63848.2,2407.55,42475.62,Ivy
1247,Philip Perkins,1/29/1986,86419.48,2791.45,35705.56,Currie
1248,Courtney Gonzalez,4/29/1944,68515.86,4752.73,41076.5,Currie
1249,Veronica Gross,9/18/1989,33038.88,2966.92,27646.96,Currie
1250,Elaine Stewart,4/22/1947,74320.6,4789.3,34082.96,Marvel
1251,Dr. Pamela Aguilar,9/1/1963,96598.23,1311.31,28469.31,John
1252,Nichole Rice,3/21/1978,72112.83,3758.61,18416,Currie
1253,Francis Ware,8/8/1947,87343.22,4155.08,28874.18,Ivy
1254,Melvin Willis,2/4/1948,91894.45,3556.08,13615.8,Currie
1255,Robert Ortiz,11/2/1977,45965.58,3231.15,22573.68,John
1256,Elizabeth Horton,5/14/1953,44843.14,3041.66,14757.99,Ivy
1257,Janet Lee,6/12/1961,72768.67,4374.19,7021.5,John
1258,Edward Martin,10/11/1969,58771.99,4197.41,16771.23,Marvel
1259,Ann Mason,11/1/1953,88790.29,1050.3,42747.37,Currie
1260,Nicole Bell,12/30/1961,93001.62,4318.64,19672.96,Marvel
1261,Anthony Cline,8/4/1949,54739.5,2363.31,37652.18,Ivy
1262,Leslie Barnes,2/14/2000,46580.94,1641.64,9584.69,Marvel
1263,Terry Lin MD,7/7/2005,84636.79,4413.96,21796.54,Currie
1264,Melissa Contreras,11/23/1966,49236.42,2444.11,6627.95,John
1265,Carolyn Marshall,4/24/2004,87583,4137.64,7792.43,Ivy
1266,Vincent Evans,5/4/1991,59661.68,1685.32,31254.38,Ivy
1267,Tony Parker,2/28/1964,76728.49,517.68,30766.61,Currie
1268,Larry Carlson,3/26/1958,36687.47,2729.57,11455.22,Currie
1269,Adam Brown,5/4/1994,73670.15,951.03,24246.74,John
1270,Rachel Alexander,6/20/1972,61623.74,3894.69,43302,Currie
1271,Steve Reid,2/29/1972,71062.59,1742.34,9535.87,Ivy
1272,Anthony Peters,5/2/1947,41760.99,2496.41,1941.32,Currie
1273,Christopher Johnson,4/5/1957,81581.16,891.65,32947.76,John
1274,Omar Moore,4/18/1990,90395.8,1789.97,3621.41,Marvel
1275,John Nelson,4/19/1981,45171.79,4016.71,49017.07,Currie
1276,Bradley Ortiz,2/23/1995,36700.02,1182.15,30871.39,Currie
1277,Monica Sharp,10/31/1999,31654.7,3412.22,24049.42,John
1278,Jennifer Robinson MD,11/3/1969,74938.01,4628.42,22069.63,Currie
1279,Stephanie Thompson,11/11/1978,72496.58,3559.27,29080.46,Currie
1280,Amber Hall,12/11/1951,68268.82,4149.6,5440.6,Marvel
1281,Dale Rodriguez,7/6/1955,46236.3,990.37,46570.93,John
1282,Kelsey Mitchell,11/26/1995,57363.42,1628.29,31656.46,Marvel
1283,Tamara Ball,1/21/1988,71613.34,4525.42,10014.95,John
1284,Jonathan Osborn,2/27/1997,64773.68,3717.98,28566.47,John
1285,Timothy Brooks,3/30/1989,99144.99,3377.99,7529.57,Ivy
1286,Gabriela Fletcher,8/20/1976,39550.78,3486.95,1860.08,Marvel
1287,Nicole Dixon,6/24/1957,78660.12,2363.9,31895.33,Currie
1288,Michael Lewis,9/23/1987,58302.31,700.5,32775.68,John
1289,Robert Walker,3/6/1979,59973.97,4029.99,29601.13,Currie
1290,Cheryl Parks,11/16/1997,80231.84,3554.21,9990.68,Currie
1291,Bradley Charles,4/11/1993,78470.53,2627.62,30568.06,John
1292,Nina Smith,9/29/1954,99387.92,4548.92,3769.04,Currie
1293,Andrew Hanna,6/11/1991,38987.6,2012.72,30852.68,John
1294,Joshua Holt,4/9/2003,37287.68,1824.45,28146.83,Currie
1295,Lucas Taylor,9/17/1966,80703.72,4427.58,33107.49,Marvel
1296,Bryan Rodriguez,5/6/1976,70487.08,4086.44,44878.3,John
1297,Glenn Gregory,10/1/1968,49191.25,2817.41,42667.55,Ivy
1298,Jeffrey Mccullough,12/8/2000,35559.36,1088.31,49052.06,Currie
1299,Daniel Williams,7/11/1982,35996.08,1467.82,48835.81,John
1300,Robert Braun MD,11/4/1992,92593.36,3453.03,38843.66,Marvel
1301,Shannon Robles,7/9/1991,43430.71,2232.69,47864.56,Marvel
1302,Heather Martinez,1/22/1986,52636.01,4264.13,43496.91,John
1303,Melvin Hall,12/18/1989,45865.95,4774.8,36651.54,John
1304,Charles Oconnor,9/6/1966,54849.74,4125.37,4693.83,John
1305,Aaron Ellis,7/2/1959,34859.67,2198.95,3403.44,Currie
1306,Walter Howard,10/4/1999,66334.19,4049.09,42042.38,Ivy
1307,Troy Dodson,2/14/1964,34732.88,2081.49,24993.14,John
1308,Andrea Jones,11/27/1988,86024.96,1251.95,40915.73,Marvel
1309,Jorge Hill,10/16/1958,46359.85,650.27,16333,Currie
1310,Robin Lewis,1/18/1978,67800.83,2235.73,20484.84,John
1311,Derek Mcmahon,10/26/1955,91605.54,4566.02,35309.15,Ivy
1312,Alison Bailey,10/22/1964,75561.42,1575.44,45851.01,John
1313,David Dennis,9/23/1966,67307.05,1429.31,5300.31,Currie
1314,Anthony Griffin,9/8/1972,52703.36,4864.19,43212.43,John
1315,Tamara Matthews,7/10/1957,53310.13,612.52,39857.62,John
1316,Todd Ruiz,9/6/1960,76864.09,4036.02,16461.42,Ivy
1317,Jesse Owens,9/12/1955,99589.76,1946.16,18405.61,Ivy
1318,Jessica Robinson,3/19/1953,76328.74,668.7,3276.61,Marvel
1319,Jacqueline Morse,9/23/1991,69044.84,4630.11,1771.29,Marvel
1320,Earl Conner,9/10/1968,81145.54,1128.39,24373.3,Marvel
1321,Linda Scott,4/10/1975,62564.39,2983.01,5681.44,John
1322,Matthew Carter,9/25/2005,34209.96,1733.24,10506.09,John
1323,George Martinez,12/1/1993,69360.78,793.37,42491.59,John
1324,Alexander Clark,7/23/1993,97033.77,724.65,28980.39,Ivy
1325,Tommy Carroll,2/23/1981,42271.21,1020.01,32047.99,Ivy
1326,Janice Watkins,5/15/1956,78300.34,821.15,10186.49,John
1327,Amy Lara,7/8/1958,44065.36,3922.51,41604.43,Marvel
1328,Victor Harris,8/6/1958,67507.94,2685.05,43531.01,John
1329,Wendy Long,7/7/1952,36767.35,2043.01,26643.05,Marvel
1330,Robin Randolph,4/15/1980,61525.97,2382.66,45715.33,Currie
1331,Eric Garcia,6/18/1980,82931.43,4680.26,42396.6,John
1332,Tina Gill,7/2/1975,54330.01,4598.38,36834.88,Currie
1333,Gerald Shah,11/27/2001,76543.82,3720.54,36969.72,John
1334,James Torres,11/8/1989,85681.5,4481.07,6164.28,Currie
1335,Jamie Walker,10/20/1982,94902.45,1938.42,14270.97,John
1336,Mary Oconnor,10/5/1943,46424.95,2214.99,4275.51,John
1337,Dean Romero,2/21/1962,57952.11,3261.7,1425.38,John
1338,Leah Salazar,3/26/1964,40669.12,3306.32,8757.17,Marvel
1339,John Jefferson MD,1/23/1949,99473.85,2667.65,44143.87,Marvel
1340,Johnathan Andrade,12/1/1981,94890.07,2302.96,12753.83,John
1341,John White,3/5/1985,67797,4937.81,48537.54,Ivy
1342,Patrick Fuller,6/15/1997,88942.33,4195.06,30267.26,Ivy
1343,Michael Miller,6/11/1965,66467.06,2457.41,12625.67,John
1344,Michelle Mcintyre,10/7/2003,73651,3772.82,25359.41,Currie
1345,Kristen Davis,2/23/1950,36238.71,1713.03,11735.65,Currie
1346,Justin Ramirez,7/16/1994,82868.93,950.76,49214.7,Marvel
1347,Matthew Powers,5/28/1962,38939.94,2085.94,42515.98,Currie
1348,Jason Taylor,5/17/1945,87824.73,2313.38,2285.7,Marvel
1349,Deanna Conner,2/25/1975,84741.97,574.42,47441.03,John
1350,Steven Soto,2/3/1990,79612.13,4166.56,36332.19,John
1351,Robert Mcintyre,10/3/1975,32531.23,2116.37,5036.68,Marvel
1352,Joseph Bauer,4/2/1985,51218.98,3111.88,33861.25,Marvel
1353,Kevin Reed,4/10/1980,48417.88,832.83,32699.41,Currie
1354,Samantha Henderson,6/18/1981,55209.55,1287.49,11720.65,Marvel
1355,Kristi Cabrera,10/3/2001,36134.99,4503.62,38163.89,Currie
1356,Lisa Fowler,7/28/1998,95587.05,3239.09,5266.17,John
1357,Heather Patel,10/16/1973,68766.16,4776.28,24982.81,John
1358,James Rodriguez,11/6/1959,51386.7,4994.38,1486.24,Ivy
1359,Crystal Ferguson,3/1/1969,57788.71,2173.37,48468.14,Marvel
1360,George Carter,9/2/1981,61304.18,1844.61,37826.62,Marvel
1361,Anthony Pitts,12/1/1989,72041.6,4362.6,8783.75,Marvel
1362,Joseph Ray,2/4/1963,66097.56,4993.75,17742.03,John
1363,Courtney Price,8/7/1984,94357.44,3333.39,8867.56,Currie
1364,David Morris,3/14/1974,64787.44,4078.13,38564.26,Ivy
1365,Jessica Downs,10/10/1995,99451.06,4017.86,3885.92,Ivy
1366,Jennifer Stephens,9/6/1965,89599.75,2099.03,42179.93,Ivy
1367,William Kelly,4/29/1977,44595.74,3084.22,47167.62,Marvel
1368,John James,9/4/1948,95141.67,4248.76,34154.77,Marvel
1369,Melissa Schmidt,10/15/1963,38145.65,3596.51,11435.31,Currie
1370,Travis Hatfield,3/7/1988,87221.48,595.24,18644.41,Ivy
1371,James Goodwin,6/10/1963,56643.63,2015.18,24384.75,John
1372,Patricia Finley,12/17/2002,91458.2,1150.14,30626.61,Marvel
1373,Janet Clark,3/7/1952,90763.97,1548.37,33764.49,Currie
1374,Carlos Sims,11/6/1986,86414.78,4574.7,28156.52,Currie
1375,Alan Brooks,3/7/1954,85302.13,666.02,18214.38,Ivy
1376,Megan Edwards,7/25/1968,51327.54,1489.1,44654.95,Currie
1377,Patricia Thompson,10/11/1962,35664.35,1893.06,4988.21,Currie
1378,William Brown,9/28/1968,58208.61,3275.98,23846.55,Currie
1379,Joshua Reyes,12/3/1992,42146.72,2903.46,39002.68,John
1380,Laura Davis,8/12/1967,78646.58,1482.21,3982.76,John
1381,Donald Burnett,4/13/1951,54226.98,1239.08,35561.43,John
1382,Brenda Shelton,2/12/1998,98292.71,1565.59,41165.87,Marvel
1383,Ryan Acosta,5/25/1976,74868.05,2761.38,33380.73,Marvel
1384,Marc Morgan,5/7/1953,87573.64,1720.3,1633.91,Currie
1385,Kayla Acosta,4/15/1989,39276.73,4764.21,9826.71,Ivy
1386,Matthew Gill DDS,5/30/1945,90341.01,2587.39,17763.54,John
1387,William Zamora,10/4/1953,94593,764.58,12450.81,Marvel
1388,Sarah Keller,6/16/1980,64094.33,3781.7,48169.95,Currie
1389,Nicholas Brock,10/4/1958,72437.71,1979.8,32928.1,Currie
1390,Kristina Malone,10/10/1994,83536.69,3440.7,15551.58,Currie
1391,Debra Jensen,3/17/1967,42238.7,1758.17,46555.18,Currie
1392,Amanda Bishop,8/1/1943,65179.63,3068.35,37289.12,Marvel
1393,Michael Ashley,4/16/2003,57906.41,3974.69,14945.75,Currie
1394,Christopher Hernandez,5/6/1994,40246.18,4676.04,19565.2,John
1395,Mr. Danny Chavez,4/11/1963,55727.41,1675.07,10772.01,John
1396,Heather Smith,5/30/2004,34772.06,2006.86,48582.63,Currie
1397,Kimberly Gray,3/12/1974,31806.83,2589.2,26347.53,Marvel
1398,Nancy Wood,5/27/1956,39461.64,4672.29,44906.78,Currie
1399,Marcia Patrick,5/15/1968,97418.06,4556.24,17978.49,John
1400,Curtis Rodriguez,11/18/2002,68467.07,904.45,43181.24,Currie
1401,Kevin Espinoza,6/17/1992,97607.55,1093.68,3640.46,Marvel
1402,Justin Campbell,2/23/1959,60274.85,2729.79,49122.43,Ivy
1403,Kelly Campbell,7/28/1969,51827.13,979.79,45689.68,Ivy
1404,Kelly Harris,12/31/1943,65429.93,2055.11,18796.94,John
1405,Chelsea Kane,8/26/1955,60765.82,1167.73,38961.39,Currie
1406,Carl Rogers,3/20/1958,37396.53,3362.18,37860.64,Marvel
1407,George Figueroa MD,5/17/1958,74857.84,4772.73,45161.49,Marvel
1408,Theresa Williams MD,7/22/1991,45122.67,4985.3,16055.49,John
1409,Nancy Jenkins,7/9/1983,73371.16,2188.59,23810.48,Currie
1410,John Ford,10/19/1956,75514.08,3195.56,43384.98,Currie
1411,Robert Richardson,7/7/1970,40641.74,4353.2,39150.39,Ivy
1412,Debra George,12/6/1947,34294.47,1028.58,20279.87,Ivy
1413,Ryan Gardner,1/5/2005,84653.31,3603.04,42440.54,Ivy
1414,Jeffrey Griffin,11/14/1957,62186.03,2339.8,3300.75,John
1415,Kenneth Smith,7/11/1966,34071.47,1427.66,39320.27,Currie
1416,Erika Jackson,1/11/1944,99640.64,2312.39,11131.53,John
1417,Michael Peterson,12/2/1975,34044.64,841.82,15019.92,Currie
1418,James Meyers,7/12/1964,78652.47,3629.33,25167.53,John
1419,Beth Mclaughlin,4/6/1995,98857.52,1637.34,23036.99,Marvel
1420,Brooke Castro,10/15/1983,46742.61,1901.33,26507.94,Currie
1421,Clayton Fischer,5/12/1982,39957.46,1044.87,27694,Marvel
1422,Alan Lang,3/1/1996,38496.95,4390.97,17244.86,Marvel
1423,Christine Frey,5/2/1991,51229.26,2720.5,9586.15,Currie
1424,Karen Harmon,4/1/1978,37073.21,3074.66,38655.58,Currie
1425,David Alvarado,7/2/1959,78451.29,3062.45,20598.83,Marvel
1426,Louis Boyd,12/8/1998,34360.43,2347.22,25786.2,Marvel
1427,Kimberly Grant,6/9/2001,65659.55,1366.38,32590.14,Currie
1428,Mark White,4/5/1971,99768.78,3853.1,45572.26,John
1429,Brittany Little,5/30/1983,86977.92,1071.75,35670.09,Marvel
1430,Ashley Henderson,8/1/1956,73065.36,967.43,3227.5,Ivy
1431,Stephanie Best,6/21/1948,51437.75,3695.65,42089.46,Ivy
1432,Andrew Hardy,12/17/1946,73672.71,1439.77,49478.4,Ivy
1433,Donald Henry,5/29/1964,66892.9,1880.48,24151.77,John
1434,Bruce Reed,6/3/1993,59825.84,2638.52,48509.93,Marvel
1435,Nicole Sanchez,1/19/1959,39149.73,2522.08,27819.11,John
1436,Deborah Knapp,12/10/1974,92062.3,3688.61,23521.18,Ivy
1437,Robin Leblanc,2/22/1948,61484.93,3305.44,17238.83,Currie
1438,Andrea Collins,6/3/1950,43623.58,3399.78,33220.19,Marvel
1439,Mr. Jonathan Garrison,9/27/1959,55743.15,3713.24,12261.2,Ivy
1440,Jessica Walls,7/13/1990,58989.08,1816.76,6141.78,John
1441,Matthew Pittman,4/8/1951,87927.65,1950.5,2334.62,Currie
1442,Terry Parsons,1/2/1981,81353.01,2470.99,15326.63,Marvel
1443,Vanessa Huff,7/1/1965,83851.34,1883.58,20392.77,Ivy
1444,Christina Lamb,11/25/1988,30772.19,4932.22,28051.76,Marvel
1445,John Phelps,2/25/1976,59130.78,4163.23,15344.74,Ivy
1446,Anthony Walker,5/27/1980,63694.09,1240.95,49218.92,John
1447,Mark Wolfe,1/2/1986,31343.46,525.17,15295.51,Currie
1448,Christina Curtis,1/24/2000,48186.92,692.52,22607.79,John
1449,Tyler Brandt,4/8/2003,83220.29,1598.29,6060.53,John
1450,Jesus Martinez,5/16/1986,39597.68,1014.31,13770.7,Ivy
1451,Rachel May,11/25/1987,67471.71,2900.02,3368.27,John
1452,Carlos Roman,2/7/1956,45064.13,4360.98,28415.92,Ivy
1453,Matthew Wu,5/2/1964,30848.45,3815.38,37802.17,Marvel
1454,David Taylor,12/10/1951,46884.1,1470.24,10589.78,Currie
1455,Scott Petty,4/15/1956,98311.16,2296.85,19027.64,Marvel
1456,Kathryn Schultz,7/5/1967,86107.6,2785.52,1814.2,John
1457,Shaun Santos,1/30/1991,97170.37,4145.93,42136.58,Marvel
1458,Christopher Robinson,8/22/1986,64149.78,4276.05,39218.21,Ivy
1459,Lauren Boyer,12/7/1996,37681.53,4593.73,4099.45,Currie
1460,Jeremiah Thomas,6/1/1965,68357.16,2791.6,18878.51,John
1461,Michael Espinoza,3/6/1971,61806.41,3624.24,47809.04,Currie
1462,Andrew Johnson,4/16/1983,89105,1003.1,20209.33,Marvel
1463,Brett Schmidt,3/6/1962,36865.78,3043.8,26784.23,Currie
1464,Mary Davidson,1/22/1951,64176.88,1619.11,18406.9,Marvel
1465,James Cortez,8/22/1965,40503.41,2442.73,30210.44,John
1466,Wesley Smith,1/31/1965,52727.31,3353.23,48929.69,Ivy
1467,Daniel Miller,4/12/2004,81615,1656.44,49877.62,Marvel
1468,Tiffany Robinson,2/24/1980,63321.27,734.83,38961.03,Ivy
1469,Stephen Alvarez,12/6/1954,56312.18,546.05,20811.24,John
1470,Veronica Beard,6/10/1993,57613.34,599.72,25227.18,Currie
1471,Brian Wright,8/6/1948,62161.27,537.57,18479.84,John
1472,Karen Garcia,11/7/1944,84951.16,996.6,49293.16,Currie
1473,Kevin Hays,4/28/1971,92445.93,1577.7,35680.25,Currie
1474,Miguel Green,5/4/1974,96873.43,1495.5,22997.64,Ivy
1475,Patricia Gibson,1/28/1984,85083.24,4940.58,1593.65,Ivy
1476,Tara Ruiz,12/28/1948,52078.48,1877.03,26503.69,Ivy
1477,Todd Patel,3/16/1987,78169.43,1073.39,49212.48,Ivy
1478,Cathy Henderson,1/18/1947,60632.22,2955.03,26629.98,Marvel
1479,Jessica Greene,5/17/1967,47826.94,4360.81,9938.91,John
1480,Nicole Gonzalez MD,4/29/1944,88861.01,3551.27,2082.59,Currie
1481,Carolyn Maldonado,1/21/1986,32689.84,1832.37,18380.48,Currie
1482,Juan Allen,3/16/1993,93123.34,3027.27,45993.17,John
1483,Crystal Ortiz,12/8/1948,62303.42,3716.85,49831.15,Marvel
1484,Jonathan Charles,8/18/2005,74604.1,3776.47,47323.03,Ivy
1485,Michael Bradley,1/3/1961,76154.77,3499.42,36741.58,Ivy
1486,Michael Mitchell,6/17/1964,92658.24,4418.65,28348.99,Currie
1487,Jason Pitts,12/28/1954,74566.88,4415.47,29943.62,Currie
1488,Brian Carney,4/13/1975,72975.35,3105.21,27410.61,John
1489,Carlos Perez,11/14/1952,34665.64,2434.35,35645.42,Marvel
1490,Scott Jennings,3/19/1994,66288.56,3387.07,21524.79,John
1491,Adam Miller,6/7/1965,40511.83,4181.95,33791,Ivy
1492,Jessica Taylor,5/17/1943,81620.36,525.43,6958.99,Marvel
1493,Kimberly Compton,7/10/1971,65855.53,4963.99,14019.07,John
1494,Jonathan Mcdonald,4/7/1970,77615.94,1323.02,41964.15,Ivy
1495,Anthony Mitchell,12/8/1970,32917.1,2616.12,45283.7,Currie
1496,John Greene,1/12/1998,35935.44,4424.13,27411.4,John
1497,Joshua Hendrix,5/20/1959,80142.64,1512.68,2550.15,John
1498,Cynthia Moreno,11/10/1981,35045.9,2645.58,46421.7,Marvel
1499,Angela Peterson,3/31/1958,34987.97,1096.62,35401.15,Ivy
1500,Kevin Parsons,9/28/1973,30847.59,2277.84,21287.37,John
1501,Natasha Diaz,11/15/1990,96955.1,1297.11,30320.57,Ivy
1502,James Cunningham,5/5/1954,81625.59,2136.32,22058.97,Currie
1503,Kathleen Clark,3/16/1993,54727.6,2180.59,23801.62,Marvel
1504,Lauren Jones,7/21/1948,50757.49,4969.27,44453.68,Currie
1505,Mrs. Stacey Reed,6/14/1984,54479.23,4976.66,8893.13,Ivy
1506,Rebecca Bond,7/14/1997,84225.75,1016.54,6079.79,Currie
1507,John Harper,4/17/1945,76295.94,3766.86,1133.71,Marvel
1508,Joseph Miranda,6/27/1946,42963.69,732.85,16386.02,Ivy
1509,Connie Ray,3/19/1950,42187.65,635.86,8223.27,John
1510,Michael Johnson,9/13/1973,36887.7,974,11779.29,Marvel
1511,Kayla Arias,9/9/1998,76221.19,4844.69,1550.71,Currie
1512,Anthony Reyes,6/13/1985,83506.09,4733.89,12132.58,Ivy
1513,Patricia Chapman,4/14/1966,48553.25,1372.68,17302.87,Currie
1514,Angela Harvey,6/12/1966,31466.15,1227.53,2546.81,Ivy
1515,Ashley Kennedy,1/22/1996,35752.02,1582.41,30787.3,Currie
1516,Emily Green,4/5/1953,97750.2,2819.96,28871.22,John
1517,Brandon Weeks,7/29/1968,50681.13,3063.67,5754.75,Ivy
1518,Danielle Johnson,2/8/1971,83845.62,1497.17,30155.48,Currie
1519,Katherine Davis,9/19/1989,73726.45,3904.8,49934.04,John
1520,Dennis Chan,10/24/2002,56735.77,1892.99,47278.98,John
1521,Cheryl Bell,7/30/1995,44398.11,4649.59,1130.88,Ivy
1522,Jon Doyle,9/26/1975,38497.05,3455.25,39973.54,Ivy
1523,Rachel Smith,1/17/1979,73050.91,2463.58,18326.66,Currie
1524,Kenneth Riley MD,12/7/1978,84224.36,4054.6,4118.92,John
1525,Christopher Ramirez,1/4/1946,75073.3,4180.62,15503.18,Marvel
1526,Dustin Donaldson,6/30/1956,67121.15,1807.17,16765.09,Marvel
1527,Sheila Richardson,6/4/1990,32936.59,2028.72,26638.97,John
1528,Michael Sullivan,1/8/1968,97794.21,4711.8,33393.1,Ivy
1529,Jacob Cook DVM,1/24/2001,85909.99,1241.33,37703.72,John
1530,Barbara Wilson,7/4/1945,50497.54,689.68,13049.25,Marvel
1531,Whitney Miller,12/9/1998,98597.92,2543.25,16766.76,Marvel
1532,Scott Warner III,11/30/1967,72131.71,4105.44,16110.7,Ivy
1533,Stephen Lawrence,4/30/1961,70769.59,3972.51,18774.11,Marvel
1534,Tina Graham,3/15/1984,82365.12,4637.89,49983.16,Ivy
1535,Robert Gonzalez,2/21/1959,86823.89,2899.4,39119.22,Currie
1536,Wendy Hamilton,11/5/1979,75953.5,950.29,48774.53,Currie
1537,Chris Gilbert,8/5/1979,38966.7,3149.1,34962.44,Currie
1538,Morgan Young,10/6/1964,53678.73,4002.78,20907.26,John
1539,Carol Moore,5/20/1986,94965.85,919.98,20097.46,Marvel
1540,Shannon Chapman,9/13/1969,45723.09,1276.96,24940.48,Currie
1541,Dr. Drew Carrillo DVM,6/17/2002,56051.69,555.31,21426.62,Currie
1542,Christopher Gonzalez,3/21/1954,60245.38,3171.44,41587.99,Currie
1543,Brian Gonzalez,7/4/1983,60758.35,4490.3,23785.1,John
1544,Melissa Lester,4/25/1971,72905.77,3517.98,15485.1,Ivy
1545,Joseph Stuart,8/9/1979,96015.31,4919.18,38968.15,John
1546,Anthony Hall,11/9/1948,46848.49,783.65,42866.6,Currie
1547,Susan Sullivan,8/24/1968,38505.1,4563.5,21601.02,Marvel
1548,Scott Rivera,5/31/1957,43822.93,4163.31,33722.62,Marvel
1549,Jessica Knox,3/28/1945,92084.74,1914.09,3881.42,John
1550,Michael Hoffman,1/1/1977,75206.76,4880.87,26943.78,John
1551,Denise Larson,10/16/1946,50013.48,1795.72,3204.08,John
1552,Carrie Jones,1/15/1992,87116.29,4501.87,2430.35,John
1553,Philip Johnson,12/21/1951,90295.9,4463.37,31033.32,Currie
1554,Derrick Murphy,7/15/1947,89256,3909.46,15863.43,Ivy
1555,Carmen Thomas,1/22/1945,94324.86,3035.62,37384.32,Currie
1556,Eric Phillips,12/19/1965,47656.87,1040.01,44908.05,Currie
1557,Robert Vaughan,12/14/1943,82852.94,2893.87,7830.17,Ivy
1558,Eric Nguyen,1/17/2003,62237.76,2105.58,36501.62,Marvel
1559,Shannon Hull,11/26/1984,88939.9,4064.98,26211.48,Ivy
1560,Jimmy Young,9/11/2005,80994.35,3911.58,6493.84,Marvel
1561,Ronald Carlson,8/10/1969,84351.32,4597.76,32928.04,Marvel
1562,Mary Holt,3/13/1959,75931.33,566.74,30863.87,Marvel
1563,Rebecca Boone,5/4/1982,42420.01,4140.96,26266.45,John
1564,Thomas Thompson,6/25/1966,68151.88,4723.08,46397.09,John
1565,Frank Hayes,2/21/1969,98926.88,4051.85,26532.91,Marvel
1566,Steve Munoz,11/27/1944,95617.16,1085.88,49535.24,Ivy
1567,Jacob Cruz,9/14/1947,33022.16,865.76,25952.21,Ivy
1568,Scott Harmon,12/12/1983,41537.04,593.8,6676.75,Currie
1569,Sara Ellis,2/25/1966,39221.01,3329.35,24053.09,Ivy
1570,Steven Fischer,2/18/1971,80818.59,3333.53,9934.11,Ivy
1571,Madison Walton,11/4/1995,87244.97,4941.11,30259.54,Currie
1572,Oscar Ward,5/5/1996,44945.8,2291.19,34963.48,Marvel
1573,Lisa Austin,9/1/1971,65409.69,1993.58,23953.33,Ivy
1574,Andrea Simmons,11/1/1965,88849.21,3309.91,5787.45,Marvel
1575,Angela Mitchell,7/26/1991,81296.11,4215.24,23963.43,Marvel
1576,Thomas Herring,12/31/1948,67956.6,4715.48,4991.26,Marvel
1577,Anna Anderson,11/16/1957,71324.34,4114.06,34424.17,Marvel
1578,Larry White,6/21/1974,65585.24,2420.03,39728.04,John
1579,Ronald Moore,12/9/1994,50828.39,3357.11,48156.64,Marvel
1580,Carlos White,8/8/1945,69551.54,4353.35,8291.3,Currie
1581,Timothy Adams,9/2/1945,78221.97,2707.74,27088.6,Marvel
1582,Trevor Smith,4/18/2004,91132.6,1475.09,28809.33,Currie
1583,Adam Alexander,7/21/1982,74540.39,1263.76,46201.35,Marvel
1584,Jennifer Maldonado,3/11/1958,83278.51,500.71,31736.56,Currie
1585,William Morton,6/15/1996,41205.01,3732.07,8129.97,Ivy
1586,Katie Underwood,9/28/1993,62309.02,999.94,22381.21,John
1587,Barbara Reid,10/21/1997,30653.21,1597.28,33083.36,Ivy
1588,Andrew Robinson,1/6/2002,47267.52,1840.44,35313.94,Marvel
1589,Brian Patterson,7/10/1951,80852.32,3021.71,43290.63,Marvel
1590,Steven Hebert,7/14/2001,99426.7,2290.81,9844.85,John
1591,Steven Thomas,8/17/1947,36942.47,3536.03,47625.57,Ivy
